Id,age,gender,mean_pitch,jitter,shimmer,energy,zcr_mean,spectral_centroid_mean,tempo,hnr,num_words,num_characters,num_pauses,silence_duration,igbo,standard_sentence
416,22.0,1,1410.6167,0.0226295286209674,0.1113212766568165,-5.3177618243297955,0.1351787045824295,2234.814550127219,107.66601562,-104.39335417866238,69,281,16,17.368526077097506,0,1
417,17.0,0,1121.9811,0.0237842154496242,0.0950150587343413,-6.041067253084296,0.0664560746173469,2128.8034185950933,92.28515625,-24.72411255522524,0,0,1,1.1300680272108845,1,0
418,17.0,0,909.003,0.020444282738686,0.1210312691382622,-5.299115215540795,0.0815211054104477,2304.322083886665,89.10290948,-26.90674252496836,4,14,1,1.5293877551020407,1,0
419,18.0,1,1848.075,0.0268559398106005,0.1238750671428034,-5.390881177511647,0.0950973685556464,1803.736873607991,161.49902344,-110.09848020698348,69,281,21,21.94285714285714,0,1
420,24.0,0,1514.0149,0.0217552220092976,0.1037398602343012,-5.719927944396103,0.188727855682373,3090.935287780564,143.5546875,-94.61162502920614,69,281,14,18.7849433106576,0,1
421,15.0,0,480.44876,0.0137685460372155,0.0872981494824071,-7.649897416947938,0.0553673852848101,2568.600064363344,198.76802885,5.359898257688754,5,21,1,1.8272108843537416,1,0
422,26.0,1,578.81946,0.0182051020021938,0.0914196159371437,-5.129368566575721,0.0698381696428571,1676.9802940121922,107.66601562,-42.56396727187064,4,17,2,1.5789569160997732,1,0
423,17.0,1,904.0728,0.0152723959424739,0.07549149028887,-5.220161484695149,0.0965401785714285,1998.99987863106,198.76802885,-30.574169662059024,4,14,1,1.399092970521542,1,0
424,48.0,1,1338.2751,0.0203177634809496,0.1175762710545922,-5.250510185243732,0.1097010152452916,1992.3745965162325,184.5703125,-106.9189105837565,69,281,35,34.29587301587301,0,1
425,17.0,1,620.7352,0.050320064848941,0.1950615401898014,-8.62039395729356,0.0695032190393518,1765.17883618436,135.99917763,-80.76680974311327,5,22,1,2.043356009070295,1,0
426,24.0,0,1605.9291,0.0165211189342737,0.1075589957542436,-6.110672385745191,0.1154934162265258,1848.6173944238576,92.28515625,-115.9521823225542,69,281,32,19.272562358276645,0,1
427,19.0,1,1823.861,0.0257895271785533,0.1128021174394687,-5.397929926453709,0.1218226164290048,2267.2313999698003,103.359375,-81.47800460612812,69,281,4,18.204444444444444,0,1
428,19.0,1,1904.4679,0.0240897086958376,0.1040353129146774,-4.447195316200474,0.191780231327002,3183.776880819132,92.28515625,-83.04458307950111,69,281,15,17.252426303854875,0,1
429,21.0,1,1334.9543,0.0265824977658485,0.1284190566414583,-5.306137144990692,0.1005224609375,1559.9014731821371,143.5546875,-106.68202060028236,69,281,18,18.134784580498867,0,1
430,24.0,0,1048.8209,0.0209661910889658,0.0933181035391679,-4.986387067151122,0.0669527987022673,1726.2735033110891,135.99917763,-83.22863872978232,69,281,22,27.06258503401361,0,1
431,18.0,1,810.2462,0.0182654180150792,0.0875994141425804,-4.919212187968042,0.0406009203767123,1517.9647173318208,151.99908088,-40.33935911880734,5,15,1,1.633968253968254,1,0
432,58.0,0,954.645,0.0244679806295716,0.1040216150005843,-5.083164882195338,0.0779389067963286,1452.2642132109406,215.33203125,-108.53671999457758,69,281,12,19.435102040816325,0,1
433,21.0,1,639.9397,0.0205578366524856,0.1131350683177968,-4.500091260865273,0.04478515625,1599.877617954455,143.5546875,-9.175002331858806,0,0,1,1.155374149659864,1,0
434,19.0,0,783.14276,0.0302584998049542,0.1441163791484538,-5.774597648323011,0.079543470670391,1914.8268645849205,123.046875,-114.772150264753,69,281,24,27.538866213151923,0,1
435,23.0,0,1178.3638,0.0209856864135208,0.0805173431841276,-4.4689339062198465,0.0966474020808952,1956.256156116915,135.99917763,-110.79870800653757,69,281,52,24.380952380952387,1,1
436,7.0,0,1574.7001,0.0164147198342313,0.0998815957108491,-5.056205546296368,0.1258412259109098,2089.6620742855903,112.34714674,-86.81622335704722,69,281,18,21.61777777777778,0,1
437,21.0,0,1468.554,0.0147911181084661,0.1034667886477693,-3.568275127824051,0.1599423631123919,2780.8660026687257,123.046875,-67.13637299431036,69,281,17,20.13170068027211,0,1
438,18.0,1,577.7845,0.0333944756667662,0.118147548327944,-4.758887539260878,0.0426106770833333,1410.0451930125914,172.265625,-26.33741315997633,0,0,1,1.043219954648526,1,0
439,53.0,1,1580.6268,0.0237166839034457,0.1373928098610181,-6.005955604656007,0.13120947265625,1917.189028245397,103.359375,-121.09461176944907,69,281,23,17.832925170068023,0,1
440,18.0,1,833.5713,0.0186598767805437,0.1392789338878683,-5.712795816720152,0.072488987699468,2546.1261120458444,135.99917763,-76.24800087035281,5,19,1,2.11655328798186,1,0
441,20.0,0,1539.844,0.0188327932105463,0.0843164065198329,-5.354429578197542,0.1699699107822008,3254.703060710432,86.1328125,-78.18302462798717,69,281,11,20.433560090702947,0,1
442,38.0,0,1141.7661,0.0279628137706093,0.109897349633284,-4.523738772641596,0.0790664374722469,1376.6172450476636,107.66601562,-92.18523982253949,69,281,11,20.990839002267577,0,1
443,17.0,1,1054.5194,0.0128971495023828,0.106710934960842,-4.975158972241818,0.0560678335336538,1873.2981609101616,123.046875,-10.923204263783322,3,12,1,1.1919274376417233,1,0
444,54.0,0,928.39197,0.0202870548867608,0.168693958190725,-5.754753800624557,0.0802816388024883,1651.2267929164943,107.66601562,-109.49200543596224,69,281,31,24.404172335600904,0,1
445,21.0,0,1556.3419,0.0206208091851129,0.0905097871485134,-5.770855561906045,0.1701779665646853,2792.203250835564,123.046875,-87.47715773054219,69,281,12,19.504761904761903,0,1
446,18.0,0,727.344,0.0131560675644564,0.0452047209190794,-6.321348793083806,0.0450439453125,1576.6219431798947,92.28515625,-24.174066948464247,2,10,1,1.3569160997732426,1,0
447,25.0,1,1748.332,0.0153911238375246,0.1150185284127663,-5.21388731152119,0.2069820521804018,2544.243904671571,135.99917763,-96.54340827520171,69,281,54,29.350022675736952,0,1
448,19.0,1,992.86456,0.0186584234853521,0.1017555957136181,-5.134043693631418,0.0810626921106557,2265.315198743687,107.66601562,-56.78054234245594,4,17,1,1.368344671201814,1,0
449,21.0,0,991.03284,0.019426276004764,0.1140915388446464,-7.066789146351927,0.0473894391741071,2489.3070500308286,92.28515625,-34.28997974789057,1,5,1,1.2951473922902494,1,0
450,28.0,1,615.2379,0.0302238567095865,0.1546603822813637,-7.337067150790517,0.0447762472587719,1401.2869134432008,78.30255682,-51.12170286834064,4,15,1,1.3110204081632653,1,0
451,26.0,1,1384.7393,0.0207442251071911,0.0963168463672526,-5.700356528390108,0.0989376213364228,1592.7496535187531,99.38401442,-103.5777311937562,69,281,16,17.856145124716555,0,1
452,23.0,1,1796.9048,0.0179758359817843,0.1171907596835417,-6.275148431929901,0.2221956575449836,3468.912990377395,112.34714674,-123.73189378230067,69,281,12,17.670385487528343,0,1
453,18.0,0,728.7035,0.0190970991836935,0.0704989107801134,-7.275069141320323,0.0588840793918918,2030.7762989278983,161.49902344,-17.933524916266045,5,21,1,1.6982312925170069,1,0
454,19.0,1,1524.2334,0.0268246397280387,0.0882749205909899,-3.061121657779385,0.1278382692042951,2396.79039054992,92.28515625,-50.77007030159077,69,281,13,18.76172335600907,0,1
455,33.0,0,1583.886,0.0135176599767348,0.0693652473202867,-5.6585509897000446,0.1673273081434316,2408.4490379519466,129.19921875,-114.9908170839909,69,281,55,21.5481179138322,0,1
456,17.0,0,705.5457,0.0179995274748556,0.0902901853841561,-6.936982920994307,0.0657577514648437,2443.428526014949,103.359375,5.482204015052537,0,0,1,1.4826303854875282,1,0
457,16.0,0,1320.0103,0.0182747754894487,0.1305116989715398,-7.594263703985854,0.0790394176136363,3140.151658421232,143.5546875,-4.822255022388757,3,13,1,2.539092970521542,1,0
458,19.0,0,1277.8864,0.0313516569620058,0.1907465467801061,-5.051612298176669,0.1086516933652875,2719.0639549044727,143.5546875,-84.15378059359377,69,281,1,22.978866213151928,0,1
459,21.0,0,863.90497,0.0212344362120439,0.088129597209424,-4.288142815562435,0.1068153782894736,2174.9617421136586,107.66601562,-70.45171960831264,69,281,25,22.244716553287983,0,1
460,15.0,1,970.0713,0.0205810241739291,0.0836042503518552,-4.436581992365295,0.0758907433712121,1950.7188026532456,184.5703125,-24.985590184972967,3,13,1,1.519455782312925,1,0
461,35.0,0,1189.281,0.0154789259410055,0.0590905267632113,-5.1929519480597195,0.1360537429309672,2599.991500214095,151.99908088,-104.73977111555809,69,281,43,28.212244897959184,0,1
462,38.0,1,1015.5512,0.0216399363290311,0.1106292487620421,-6.12999475884707,0.0647771016168564,1745.1245642047422,103.359375,-122.60409188083251,69,281,34,25.89024943310658,0,1
463,22.0,1,1796.415,0.0265929327782239,0.1019551263278589,-4.475441581541167,0.1309251717641844,1995.9504460447529,112.34714674,-74.69377047831881,69,281,19,21.22303854875284,0,1
464,31.0,1,1195.2274,0.0301909451970447,0.1185518539433889,-5.58937122494085,0.1306265448446327,2482.534211511306,143.5546875,-101.66557840846887,69,281,13,17.136326530612244,0,1
465,52.0,1,1535.962,0.0285821116482216,0.115231256068403,-4.470164214443784,0.1226115816746957,1740.8256717271368,107.66601562,-86.6217108920875,69,281,18,18.250884353741498,0,1
466,32.0,1,1522.1799,0.0340046216399022,0.139364844506907,-4.72595113731268,0.113699708931177,2217.545377749857,112.34714674,-67.2400802331963,69,281,1,23.840997732426302,0,1
467,35.0,1,1579.5168,0.0307764207802378,0.1327562825215376,-5.525314416584897,0.1254246114826888,1959.598415532188,92.28515625,-85.17073146253473,69,281,1,25.306031746031746,0,1
468,17.0,1,593.51953,0.0202774232350912,0.1290064170213743,-5.395508649067182,0.0531088463345864,2190.3637129127337,151.99908088,-117.80167658338968,0,0,2,2.182675736961451,1,0
469,21.0,1,1317.1262,0.0215208491936045,0.1189259588258884,-5.818205262049581,0.0887247535893345,1678.3075042242413,143.5546875,-109.67219249350748,69,281,17,21.475782312925176,0,1
470,70.0,1,1876.3779,0.0196140809973643,0.0885370514410135,-5.7672549792456405,0.1438596918341818,2184.017189244852,161.49902344,-115.80507436660484,69,281,51,41.517278911564624,0,1
471,34.0,0,1443.6005,0.0203514649472842,0.0949653542670598,-6.37409341340703,0.1923389522227314,3114.7230596725503,95.703125,-108.8762006489389,69,281,15,19.36544217687075,0,1
472,36.0,0,1459.5662,0.0173371226429081,0.0884763007662967,-5.779354676051702,0.1371620869028264,2100.283548846582,184.5703125,-117.98738694061876,69,281,54,29.74476190476189,0,1
473,18.0,1,1757.5298,0.023267531349278,0.1527693262316038,-6.479165591784879,0.2501519873658318,3674.1642786218817,172.265625,-127.44715720818972,69,281,21,19.179682539682545,0,1
474,18.0,1,721.01624,0.0171664387593532,0.118537583707102,-6.133984118740137,0.03975830078125,1296.152617136187,103.359375,-47.75763345688948,6,15,1,1.8465759637188208,1,0
475,18.0,0,1522.2428,0.0279344632211906,0.0997557128102324,-5.369309116660355,0.1627112694035947,2799.5853704228207,161.49902344,-67.32151351193525,69,281,7,16.718367346938777,0,1
476,32.0,0,1510.2812,0.0152568112105152,0.0849429298585778,-5.363990316226904,0.1370913591056034,2380.8137972562563,95.703125,-102.8684589530594,69,281,27,64.94621315192744,0,1
477,46.0,1,1170.1526,0.0302239699724343,0.0829183681182593,-5.101200652028406,0.0923593709053983,1745.6007960108157,161.49902344,-90.30419520377032,69,281,17,17.832925170068027,0,1
478,22.0,1,2335.9663,0.0118569945242837,0.1085817515584088,-6.4371951910530685,0.2247242015796703,3574.104537912296,123.046875,-128.35955179263064,69,281,26,16.068208616780055,0,1
479,19.0,1,503.1152,0.0297517692210916,0.133371599000899,-4.2872940555101495,0.0531486742424242,2080.6899343600608,234.90767045,-84.26073480611197,5,20,2,1.787936507936508,1,0
480,35.0,1,941.98145,0.0175468491429851,0.0975110311755332,-6.825670969539819,0.0565074573863636,2619.4256757041817,143.5546875,-99.40174072294342,5,22,5,2.7399546485260773,1,0
481,21.0,0,643.7803,0.0204276650026942,0.2013802274542085,-7.411631430448389,0.0297652264030612,1471.1012768961684,143.5546875,-28.144733816594165,1,5,1,1.1290702947845803,1,0
482,30.0,1,1116.624,0.028243247830372,0.1121529536486637,-5.000050109616056,0.0816615955130972,1778.9131316634794,129.19921875,-111.74595057588849,69,281,38,27.05124716553288,0,1
483,20.0,0,1523.7777,0.0176714391921242,0.0638050772170728,-3.31063763779444,0.136668648097826,2354.9855671039736,135.99917763,-51.60011541969277,69,281,18,23.38249433106576,0,1
484,23.0,1,1694.1399,0.0319665612538693,0.1447258476484307,-5.057975089059926,0.1307095320767195,2212.259869526448,107.66601562,-83.12168644582422,69,281,13,17.716825396825396,0,1
485,19.0,0,598.68243,0.0155720462219184,0.0687638065375718,-6.553222072593405,0.2047473538306451,3264.249550516748,135.99917763,-14.855510411651569,4,24,1,1.4200907029478458,1,0
486,27.0,0,1014.6114,0.0259583042728946,0.110936921727438,-4.785418450790703,0.1002113277568331,2020.4049446547947,107.66601562,-67.86765443030501,69,281,1,24.633605442176872,0,1
487,26.0,0,598.5479,0.0200025488907456,0.0872460800162227,-5.329129961446619,0.0548636014344262,1869.3541259094136,107.66601562,-23.67495991045333,0,0,1,1.404716553287982,1,0
488,42.0,1,1546.6943,0.0196602792889486,0.1070676607335849,-6.270685917815334,0.1206514662590579,1903.8616004023736,107.66601562,-116.11933918481084,69,281,35,22.0821768707483,0,1
489,18.0,0,712.21173,0.0093035938945739,0.0715506213649733,-6.864156767074514,0.0374133991745283,1442.7411121264631,60.09265988,-25.08473968613463,0,0,1,1.2091609977324262,1,0
490,18.0,0,1738.1367,0.0153330421919585,0.0822474102067254,-5.646812695490079,0.1819505681036853,2950.360940869158,95.703125,-104.01278055191464,69,281,20,16.950566893424035,0,1
491,18.0,1,661.3282,0.0166234275009249,0.1055616457226957,-6.250285057200983,0.0348141209608843,2381.6519199701,143.5546875,-127.48982023999729,3,14,5,2.7399546485260773,1,0
492,26.0,1,1437.5576,0.0250617958637988,0.1040270737494973,-3.8968964873074987,0.1162717507102272,2004.3550780108376,135.99917763,-72.31749000004915,69,281,16,20.294240362811795,0,1
493,78.0,0,1517.6923,0.0238662448552093,0.1092945922663797,-6.628084913489192,0.1670048130972456,2742.406458405814,161.49902344,-90.8206868036446,69,281,34,30.0930612244898,0,1
494,28.0,0,1320.7384,0.0236802979093121,0.1427151131734703,-6.3695581524672535,0.0887486505018674,1592.976618440084,129.19921875,-129.10372168347223,69,281,3,24.58993197278912,0,1
495,19.0,0,632.6121,0.0127461930149918,0.0562513057769935,-6.104889526090221,0.0369798309948979,1382.798438521063,123.046875,-9.23188411103485,1,5,1,1.1137868480725623,1,0
496,18.0,1,1046.7504,0.0566281553500103,0.15959202979981,-5.1048247592047495,0.0900716145833333,1816.848347322612,215.33203125,-26.65699388653416,3,13,1,1.389342403628118,1,0
497,19.0,0,1255.4961,0.0192966213419418,0.0979913137943477,-4.843643525518018,0.093432803148803,1749.6433505225962,117.45383523,-83.79628123590473,69,281,5,20.712199546485262,0,1
498,29.0,0,1004.19434,0.0226101804852139,0.1454879836821161,-4.913606324698577,0.107618847807187,2170.343034455151,117.45383523,-90.54559526150008,69,281,1,29.141043083900225,0,1
499,60.0,0,1558.2026,0.0174867122192678,0.093728200910958,-5.5852278256132095,0.1724740364299345,2724.3293029592382,112.34714674,-99.20938984058829,69,281,25,17.577505668934243,0,1
500,18.0,1,614.7676,0.0156619940397108,0.1186410095425272,-6.592608821424815,0.0324554443359375,1442.119889580804,123.046875,-88.90061951452198,0,0,1,1.473968253968254,1,0
501,20.0,1,660.934,0.0191973608214349,0.0988503810188919,-7.035899115768992,0.0683064288403614,1937.6009670103,78.30255682,-52.77530151308677,4,15,1,1.911791383219955,1,0
502,35.0,1,886.50146,0.0142090279070735,0.0974380517116748,-6.958845797798149,0.0491566599151234,2426.556120898937,129.19921875,-125.36107012232893,4,22,6,2.995374149659864,1,0
503,15.0,0,1581.6844,0.0159305735126684,0.1504488718547997,-8.213078774397191,0.1431057837701612,3249.662556273156,112.34714674,7.4376771777062975,3,13,1,1.4271655328798185,1,0
504,21.0,1,598.272,0.0138063233033422,0.106878404630869,-6.6505090516850025,0.0181934931506849,1072.8701647075882,135.99917763,-108.09117574417,0,0,2,2.020136054421769,1,0
505,20.0,1,1104.573,0.0243498166957499,0.0867220487020913,-3.9726501821747,0.0791739680685358,1708.5356097075914,103.359375,-103.37372373351452,69,281,46,24.47383219954649,0,1
506,68.0,0,1493.4884,0.0207829384795313,0.1064999942754574,-5.494171984547702,0.17994228435797,2680.166040495724,123.046875,-89.91039548877734,69,281,17,14.93043083900227,0,1
507,21.0,1,1208.374,0.0210635673916876,0.1351441699657902,-5.2724937825834886,0.1250234086893054,2457.667016504073,103.359375,-101.34389076426515,69,281,26,25.89024943310658,0,1
508,29.0,1,642.784,0.0234745522543829,0.0754464543232954,-5.635484496879057,0.0395140288978494,1378.1915076879725,112.34714674,-87.85176568657222,7,22,2,1.9736961451247168,0,0
509,25.0,0,1221.4268,0.0186743816881662,0.0907336847461292,-5.61363550281572,0.1157110856042654,2252.3898082891296,117.45383523,-94.22098149385752,69,281,29,20.67120181405896,0,1
510,20.0,1,512.2603,0.0157798929524355,0.0888957850939129,-7.33767869869791,0.0515899658203125,2288.3644906144086,161.49902344,-59.5501657156141,0,0,1,2.2197732426303856,1,0
511,28.0,1,656.1253,0.0240640523971365,0.1054927017023781,-7.494520573766781,0.0259392556179775,1135.9761112225635,107.66601562,-52.74577871331046,0,0,1,2.052925170068028,1,0
512,31.0,1,944.4167,0.037654146543667,0.1549954061162549,-7.829055976443205,0.0641306751179245,2210.858568607991,135.99917763,-31.337035858680498,3,13,1,1.2218140589569162,0,0
513,24.0,0,757.27484,0.0137190016588808,0.0456343033769184,-3.968669459306243,0.0403175038739669,1551.206935295957,172.265625,-58.769402640532526,7,22,2,2.089795918367347,0,0
514,22.0,1,619.62305,0.0230144348534565,0.1444310661670493,-4.874407442673079,0.042474365234375,1673.5599178775767,112.34714674,-72.81464788221808,5,15,3,1.6834013605442175,1,0
515,18.0,0,1149.8666,0.0154620038362456,0.0728665371120931,-6.578558904218204,0.0918046254960317,2195.114179464216,80.74951172,-23.029489182138857,4,12,1,1.4189569160997733,1,0
516,21.0,0,660.9031,0.0168575204210247,0.1238245222007336,-7.853271390374511,0.0479176839192708,2635.013075912173,92.28515625,-10.490355297652222,0,0,1,2.222857142857143,1,0
517,21.0,0,1132.3608,0.0173017895081048,0.0754933234023899,-5.541782163620731,0.0600904381793478,1673.8783292341284,95.703125,-29.301089396296323,3,12,1,1.0484807256235829,0,0
518,77.0,0,1414.4049,0.0286779976755987,0.1031694481139267,-5.200756503306353,0.1449805354095563,2541.4556463648028,184.5703125,-111.61667640205994,69,281,43,22.453696145124724,0,1
519,23.0,1,641.39484,0.0439337941263312,0.2148631940446722,-4.8478774205947195,0.031621976065195,1437.5568775332345,143.5546875,-71.46832184278391,69,281,1,22.59922902494331,0,1
520,18.0,0,1409.9915,0.0137326497868246,0.0684159368909374,-6.572795767835814,0.0903447138798701,2720.872184087406,123.046875,-17.03911831638968,0,0,1,1.7785487528344672,1,0
521,38.0,1,1393.9716,0.0217225968841268,0.116355422842706,-5.211575095241135,0.125866065938059,2030.802843783171,117.45383523,-90.4962473043941,69,281,15,22.33759637188209,0,1
522,18.0,1,1026.7736,0.0240024902430654,0.1739451050643641,-5.1182297480113,0.1206868489583333,2598.591530134141,135.99917763,-59.70578771209991,69,281,1,20.88181405895692,0,1
523,21.0,0,722.86505,0.0318679113716842,0.154553646770495,-5.167819210289581,0.1127257582720588,2313.8336532622943,129.19921875,-77.51147304881106,69,281,5,19.496145124716552,0,1
524,28.0,0,1406.4054,0.0223878119165156,0.0935428343511468,-5.532998675343174,0.1802013122957516,3400.670477741008,103.359375,-77.05461660230999,69,281,9,20.758639455782312,0,1
525,42.0,1,1401.569,0.0246164157123121,0.1460212434799378,-5.757706493167863,0.1355254462416248,1968.907309707127,143.5546875,-118.34915414626752,69,281,18,18.529523809523813,0,1
526,17.0,1,1024.2489,0.0153060892642131,0.1408128296324857,-6.954424038007008,0.0688657407407407,2516.002367637962,143.5546875,-3.637253328798165,0,0,1,2.4997732426303854,1,0
527,22.0,1,578.80237,0.0137388115386661,0.0878660110674576,-6.033561885473126,0.0253975022007042,862.603356459797,112.34714674,-46.10566154403459,0,0,1,1.5959183673469388,1,0
528,44.0,1,1489.2213,0.0274722656631806,0.1048276849282461,-6.0272920036604125,0.1156669314971751,2414.067937531962,117.45383523,-99.2820368686816,69,281,10,17.41496598639456,0,1
529,24.0,0,1584.1168,0.0232910853269482,0.1066586765418309,-5.4253325348699155,0.1669280794977788,2915.3541517935937,112.34714674,-94.92170757899918,69,281,6,20.89795918367347,0,1
530,19.0,0,594.29224,0.0273001088798891,0.1100900455875321,-6.971963514002867,0.0519150556144067,2459.840322499156,161.49902344,-1.9987283692109628,5,19,1,1.3584126984126983,1,0
531,19.0,1,827.48395,0.0210959724639346,0.057770877357424,-3.838428954904947,0.0451524522569444,1406.6331840052403,103.359375,-26.836383624274067,0,0,1,1.5325170068027212,1,0
532,17.0,0,510.238,0.0215256116982613,0.0833523780014743,-8.393886699335354,0.0876664959016393,2431.0816372955924,161.49902344,-19.77662749912968,3,16,1,1.3990022675736962,1,0
533,22.0,1,464.4982,0.0157354280149964,0.110962324566155,-5.253932610684774,0.027119140625,1044.769757368499,129.19921875,-46.211232835479386,0,0,2,2.263265306122449,1,0
534,18.0,0,1311.452,0.0162785277004109,0.0753138199118946,-6.417815944123842,0.09521484375,2671.63844676272,112.34714674,-27.55753855287613,4,14,1,1.523356009070295,1,0
535,22.0,0,1682.7603,0.0190065895453929,0.0831015210617252,-5.651651248136713,0.1819121406607551,2871.4051368741493,123.046875,-90.04379022560997,69,281,16,16.718367346938777,0,1
536,30.0,1,1245.787,0.0237549943677116,0.1167737445366895,-4.890981076961367,0.0825248834053541,1661.6305228648437,99.38401442,-129.00719392588786,69,281,24,21.52489795918368,0,1
537,18.0,0,675.0726,0.0225828687919593,0.103696993325011,-6.429185243992465,0.0461559924450549,1940.5980098769385,117.45383523,-30.93277846018864,0,0,1,2.094512471655329,1,0
538,59.0,0,846.85114,0.0269724032919958,0.1251959751026494,-4.977026664684095,0.0652588570682451,1286.2523899336113,123.046875,-113.84685073992894,69,281,4,41.182766439909294,0,1
539,49.0,1,1402.3976,0.015687407433347,0.1052552394376563,-5.625362493141032,0.1455011117429892,2609.5124730591315,129.19921875,-116.81733267606609,69,281,32,24.96145124716553,0,1
540,20.0,0,1020.54584,0.0191586394069317,0.0940533487367065,-7.447879414330743,0.0853271484375,2815.6104027392607,184.5703125,-21.006326195061387,0,0,1,1.1962358276643992,1,0
541,18.0,0,924.8574,0.0110498371582876,0.062221082725404,-7.7677016402159405,0.0542571504237288,1974.024616795612,103.359375,-30.118724493224672,0,0,1,1.3533786848072562,1,0
542,21.0,0,1010.7905,0.0128466086398022,0.0934975265371858,-6.187778818766412,0.131389658938172,2317.243283420513,143.5546875,-131.73186226735533,69,281,44,19.226122448979588,0,1
543,16.0,0,899.8675,0.0180939171660358,0.0637214744961316,-4.353390518283485,0.1011411065924657,2056.827652808568,123.046875,-8.549608601602126,3,14,1,1.660997732426304,1,0
544,20.0,0,548.107,0.0145697959855123,0.1088457902216634,-5.431323370704455,0.0368031647245762,1587.821376598407,143.5546875,-63.05817376611392,0,0,1,1.3467573696145123,0,0
545,18.0,0,1115.724,0.0132778675829764,0.150001752027828,-6.988064476205993,0.0681492286392405,2395.474369351847,56.17357337,-88.22670573616891,4,15,1,1.5756462585034017,0,0
546,17.0,0,805.83453,0.0168641521273091,0.1073489394694544,-6.469215261204035,0.0681001639660493,2599.3198154433994,95.703125,-37.9606314298672,6,15,1,1.8733333333333333,1,0
547,21.0,1,1035.6781,0.0098079228324483,0.060911906478938,-5.938239376336925,0.0854629088785046,2279.8188817961864,95.703125,-43.27368274845102,7,21,1,2.461315192743764,1,0
548,32.0,1,1414.7706,0.0229331651421345,0.1272335724187722,-4.9382832979656826,0.1009504451308139,2005.1267861582355,117.45383523,-98.1027086357212,69,281,13,16.904126984126982,0,1
549,54.0,0,1596.5051,0.0199555696442678,0.0970018840879481,-4.466408351631382,0.1893439853620019,2967.3832751902714,129.19921875,-62.355177652835,69,281,10,19.969160997732427,0,1
550,25.0,1,924.3769,0.0286613367236307,0.107393848828516,-3.9833371175621797,0.1067522204977045,1991.699376155792,129.19921875,-29.586960477674666,69,281,1,27.805895691609976,0,1
551,38.0,0,1009.7142,0.0267606436061243,0.1465656557905691,-6.113179726641128,0.089080841033966,1799.6454093103089,107.66601562,-123.71762654317206,69,281,26,17.322086167800453,0,1
552,39.0,1,1810.373,0.025244613774412,0.1064396546987679,-4.621549252593022,0.124716335766231,2226.255842463684,143.5546875,-88.09079100437548,69,281,19,20.99083900226757,0,1
553,24.0,1,519.3396,0.0257617480663706,0.1258191092991605,-6.956289952715955,0.0553215368470149,1857.0558936392365,86.1328125,-54.07424173863637,5,13,1,1.552063492063492,1,0
554,29.0,0,1832.9869,0.0120226352502999,0.0737770785862923,-6.26335756177904,0.145231783431237,2115.2179875633333,83.35433468,-130.45239844066776,69,281,59,21.87319727891156,0,1
555,19.0,0,620.1384,0.0185751368563369,0.0861357126007355,-5.721731639614867,0.0657705630896226,2264.0951940080977,184.5703125,-49.44048341033667,4,17,1,1.218095238095238,0,0
556,18.0,0,951.5742,0.0188018859681112,0.1194779897617125,-4.945950896002289,0.0560050132199286,1058.3735349111314,117.45383523,-95.30512949667931,69,281,27,17.670385487528346,0,1
557,20.0,0,1642.6555,0.0198077185931521,0.0753513488160738,-3.776636244409294,0.1720396312260536,2834.996675633319,107.66601562,-57.56828596651964,69,281,11,19.87628117913832,0,1
558,17.0,1,640.4039,0.0114567092403217,0.0654794421978498,-7.133292296220546,0.0247651860955056,956.6693247426724,89.10290948,-38.75143363851263,0,0,1,2.063628117913832,1,0
559,18.0,1,1069.4172,0.0127347819761388,0.0960829307961419,-5.507417199974276,0.0604048295454545,1686.901066587297,80.74951172,-17.914823883425143,4,14,1,1.2726077097505668,1,0
560,18.0,0,730.4849,0.0349116663629423,0.1278099142546834,-8.407645211423775,0.0804336695995145,2804.305440152448,135.99917763,-21.36099951115647,5,22,1,2.371927437641723,1,0
561,23.0,0,1065.7048,0.0264985701937377,0.123061440524156,-5.668269644503462,0.1654205646231422,2862.7078047545533,112.34714674,-94.41215082995042,69,281,3,21.7649433106576,0,1
562,26.0,0,1346.3176,0.0221538730050038,0.0916650541109147,-4.963738246196836,0.1165984767077137,2292.1250378450222,135.99917763,-94.5305939572693,69,281,18,21.71065759637188,0,1
563,25.0,1,1703.808,0.0255354059624581,0.1420991740053526,-6.286402831344815,0.1670774635693705,2877.7362153194763,117.45383523,-130.06809484312214,69,281,28,19.48154195011337,0,1
564,39.0,1,1432.612,0.0275991025257934,0.0992078620186817,-5.595213778877078,0.0695783108195449,1762.0635134488914,117.45383523,-101.0201777414704,69,281,14,19.78340136054421,0,1
565,30.0,0,1547.6304,0.0199058092060858,0.0835700425521544,-5.260948330374902,0.1411668625553097,1988.5336529253973,123.046875,-99.47502462932492,69,281,23,20.17814058956916,0,1
566,16.0,1,554.9919,0.0237101895635932,0.0952889910757838,-5.181003455707112,0.0363108915441176,1330.7203915015168,99.38401442,-49.61707393066637,0,0,1,1.9272562358276644,1,0
567,18.0,1,1833.8317,0.0177607596634506,0.1531557531210361,-6.021319272341358,0.1021170791005946,2224.9363935871816,112.34714674,-99.70971345092389,69,281,2,22.709115646258503,0,1
568,23.0,0,646.39154,0.0125006353806687,0.0794711727751776,-6.744520858683053,0.0338958030523255,1232.2432242306554,135.99917763,-25.323785902551567,0,0,1,1.9847619047619047,1,0
