Id,age,gender,mean_pitch,max_pitch,min_pitch,jitter,shimmer,energy,zcr_mean,spectral_centroid_mean,tempo,hnr,num_words,num_characters,num_pauses,silence_duration,duration,MFCC-1-95,MFCC-2-95,MFCC-3-95,MFCC-4-95,MFCC-5-95,MFCC-6-95,MFCC-7-95,MFCC-8-95,MFCC-9-95,MFCC-10-95,MFCC-11-95,MFCC-12-95,MFCC-13-95,MFCC-1-5,MFCC-2-5,MFCC-3-5,MFCC-4-5,MFCC-5-5,MFCC-6-5,MFCC-7-5,MFCC-8-5,MFCC-9-5,MFCC-10-5,MFCC-11-5,MFCC-12-5,MFCC-13-5,MFCC-1-50,MFCC-2-50,MFCC-3-50,MFCC-4-50,MFCC-5-50,MFCC-6-50,MFCC-7-50,MFCC-8-50,MFCC-9-50,MFCC-10-50,MFCC-11-50,MFCC-12-50,MFCC-13-50,MFDD-1-95,MFDD-2-95,MFDD-3-95,MFDD-4-95,MFDD-5-95,MFDD-6-95,MFDD-7-95,MFDD-8-95,MFDD-9-95,MFDD-10-95,MFDD-11-95,MFDD-12-95,MFDD-13-95,MFDD-1-5,MFDD-2-5,MFDD-3-5,MFDD-4-5,MFDD-5-5,MFDD-6-5,MFDD-7-5,MFDD-8-5,MFDD-9-5,MFDD-10-5,MFDD-11-5,MFDD-12-5,MFDD-13-5,MFDD-1-50,MFDD-2-50,MFDD-3-50,MFDD-4-50,MFDD-5-50,MFDD-6-50,MFDD-7-50,MFDD-8-50,MFDD-9-50,MFDD-10-50,MFDD-11-50,MFDD-12-50,MFDD-13-50,mean_silence,silence_ratio,wps
961,19.0,1,1259.8041,3995.492,155.18396,0.0131849785766757,0.1019022956484141,0.0007183311589993,0.0693467084099264,2175.225690206183,112.34714674,-54.12260989575964,0,0,1,3.134875283446712,3.134875283446712,-214.27829,122.5036,37.95047,73.33764,22.007324,16.651678,26.354292,18.133482,21.321754,19.29617,19.396805,19.979418,9.398391,-444.71954,41.84265,-61.605354,0.5820426,-21.980965,-26.775223,-6.626074,-30.818941,-17.905077,-13.102206,-10.727068,-10.903896,-16.438427,-327.0432,90.24875,13.573569,30.946217,-1.4400835,-3.275034,9.258009,1.3974956,-2.2034628,2.937786,0.21497974,0.16542876,-2.6164145,21.697582,6.216714,10.291758,6.494362,3.4974756,3.7339969,2.4409332,4.7340374,3.25041,2.7575362,2.2895892,3.928002,2.8183956,-15.614149,-5.203947,-10.323396,-5.1525145,-3.8823376,-4.0330296,-3.2379696,-3.9353962,-3.0106902,-2.5462737,-2.9110332,-3.37393,-2.1797457,-2.0386083,-0.27823222,0.35161328,-0.1543183,0.14659613,0.16117848,-0.1090315,0.04061666,-0.27854154,-0.08000878,0.9096633,-0.5704832,-0.16697702,3.134875283446712,1.0,0.0
962,23.0,1,640.61694,3592.9407,146.47292,0.019627525734561,0.0996573919951185,0.0008378687440336,0.0254854368932038,895.7565947510969,117.45383523,-63.431388590849,0,0,1,2.345215419501134,2.3813151927437644,-276.6876,228.52753,79.13081,50.847572,28.072985,31.781113,26.854492,23.608303,30.806078,10.358072,21.363031,16.514914,14.752408,-598.91785,80.882774,-50.675068,-4.291139,-45.245045,-22.591074,-16.519154,-28.060053,-2.48999,-37.955082,-15.298735,-10.953782,-16.955053,-418.26825,164.12549,23.88823,30.239128,-14.785877,12.9862995,5.9495664,-2.6855402,16.386612,-10.81317,6.4527473,3.9812522,0.86167306,48.82048,21.975267,13.0543995,6.432914,6.0868735,4.668372,4.7087812,4.782148,3.0688884,5.4507847,3.1531415,2.0201147,2.0706434,-31.33574,-11.542982,-12.181292,-4.7495737,-7.2231894,-4.0624456,-4.256497,-3.331297,-3.158387,-4.852491,-3.9959702,-2.405838,-3.3980784,-1.5864213,-0.22566731,-0.80076975,-0.012107532,-0.08516115,0.16332349,0.19675729,-0.7545884,0.12947059,-0.16788106,0.4984866,0.06055429,0.3701322,2.345215419501134,0.9848404052715777,0.0
963,33.0,1,1302.6068,3999.6494,145.44556,0.0293252525910996,0.1388470523300081,0.0039896534556495,0.0855546733212341,1482.407415327676,143.5546875,-105.65371892269876,69,281,2,25.49551020408164,25.587392290249433,-193.1625,217.90623,5.205184,93.78357,33.019897,42.609077,7.8392687,12.870425,2.2619894,17.98078,14.74744,4.3484826,8.684995,-366.73804,63.25263,-69.40729,10.008863,-42.319607,-30.118357,-34.42993,-37.66832,-38.460854,-23.49877,-20.49627,-22.350727,-13.564167,-267.62292,145.40881,-27.132036,41.92219,-0.0014206506,13.57592,-10.354883,-9.520278,-14.724816,-3.2146864,1.6155405,-8.21184,-2.5573924,15.07047,16.346176,6.5123887,6.508519,6.142795,7.459852,3.3741837,4.767691,3.18337,3.7994294,3.3928535,2.5608747,2.0238,-12.853387,-16.176277,-8.279382,-6.9585695,-7.5387254,-7.6950717,-3.9847217,-5.1318274,-3.4606247,-3.9340541,-3.1546988,-2.507222,-2.1807835,-0.60155857,-0.29438147,0.40720946,0.1073467,-0.023181032,-0.018374007,0.115714826,0.1401436,0.05250839,-0.012232617,-0.018441044,-0.022429269,0.072402135,12.74775510204082,0.9964090875253901,2.696640564904059
964,25.0,1,783.7996,1885.609,145.46034,0.0167971186903688,0.0680232845171819,0.0080706878495951,0.0356852213541666,1311.5053102662484,151.99908088,-55.806250393390926,0,0,1,1.0681179138321997,1.099501133786848,-137.16153,180.61234,36.215557,45.547375,34.506283,28.262268,23.767374,2.6202054,7.465212,16.016907,21.18044,27.154182,5.5001907,-458.67114,101.69307,-24.077837,-47.44294,-5.5773544,-10.044188,-27.040636,-41.80014,-21.245995,-15.807147,-27.379965,-7.9356737,-16.155636,-236.9664,142.59312,9.082806,-4.3013463,15.230265,12.265961,-3.2111673,-17.387108,-6.217063,4.9700394,-7.5159836,12.258938,-3.9199326,27.71258,7.5789003,3.5355077,4.8165755,3.7786205,3.598884,3.908069,5.0174294,3.1708066,3.7423453,4.246962,3.4246757,4.7126904,-26.57408,-7.405219,-5.789486,-6.212809,-5.9073167,-2.4230428,-3.4632523,-4.6131425,-2.8115094,-2.9866872,-3.420653,-3.2520995,-1.7578267,-2.941254,1.2730067,-0.9174071,-1.0934501,0.788639,0.29160088,-0.057867564,-0.2235545,-0.09949064,-0.3461622,0.48717165,0.8462329,0.04724194,1.0681179138321997,0.9714568553044053,0.0
965,22.0,0,981.09674,3964.8284,150.66469,0.0174230503916326,0.1154887501504787,0.0008023802092673,0.0633770100121359,2466.440000465351,161.49902344,-37.08498069100313,0,0,1,2.3827210884353742,2.3827210884353742,-212.65834,116.26005,47.008415,79.576195,23.006075,17.360552,22.282623,29.583342,5.43662,30.002724,23.57396,12.639419,12.634288,-418.71518,42.365307,-43.191177,-12.027715,-23.261282,-25.150326,-9.152877,-11.998415,-26.040583,-15.015293,-11.42688,-18.480762,-15.600646,-331.6398,81.58815,25.386053,23.976175,5.7455053,-2.7879758,9.103218,9.698285,-9.856008,7.076074,8.248263,-6.7030134,-3.2246091,25.485296,8.418931,13.3844,5.888593,5.3740973,3.423415,3.6972523,4.600312,2.6094298,4.6242623,3.7006798,2.2665746,2.6357377,-18.819958,-7.715555,-9.662776,-8.464081,-3.7647676,-4.0179935,-3.2189486,-3.030794,-3.430154,-4.1122193,-2.1086447,-3.0858848,-2.8623693,1.0788381,-0.06570663,-1.1647838,1.4187415,0.10599044,-0.12643175,-0.09469206,0.12981227,-0.3776835,-0.35939398,-0.057446606,-0.4449052,-0.08996125,2.3827210884353742,1.0,0.0
966,45.0,0,1299.895,3998.6646,145.55034,0.0288340118132705,0.1193636877271319,0.0034544581150588,0.0975856125678119,1578.9593764685546,95.703125,-108.1930962448702,69,281,27,20.433560090702947,25.66965986394558,-237.9802,202.7661,34.86704,83.020996,28.197912,40.067684,8.290468,18.912508,11.116479,11.276176,7.158282,5.670407,6.923213,-460.88992,44.480164,-58.711594,-4.7655573,-38.524162,-44.851345,-55.945854,-40.649147,-31.81511,-32.362633,-27.933002,-20.604618,-17.395626,-328.93256,128.54988,-7.0868483,32.864006,3.7932544,2.5654058,-20.617056,-11.937544,-10.92547,-6.203451,-7.9815445,-7.372902,-3.7290213,21.677818,18.62592,9.9555645,7.1741004,6.3211393,9.352651,5.3542185,5.9438534,4.0594664,4.3421316,3.2986479,2.4822216,2.3995242,-17.077885,-16.30069,-10.213576,-7.3768477,-6.7953444,-9.614871,-5.935129,-6.0191865,-4.226098,-3.9962814,-2.9258838,-2.6620276,-2.4818673,-1.4562249,-0.78019345,0.34918544,-0.20527059,0.06991622,-0.016659949,0.1201892,0.07030831,0.07155484,-0.0018582186,-0.004119281,0.065531254,-0.006186559,0.756798521877887,0.7960199004975124,2.6879982191316145
967,29.0,1,1159.9316,3998.5483,145.77116,0.0217140645977146,0.1570651986898197,0.0031949862001795,0.0911319346910112,1552.7936290614994,69.83741554,-108.13710038790096,69,281,16,27.99006802721088,30.985442176870748,-189.76048,211.83757,-3.2451074,74.36466,15.335206,38.888424,11.798752,24.619991,15.235189,2.9629452,11.654979,10.663606,8.322159,-365.54816,76.7808,-72.29398,-6.3081374,-52.229275,-25.795912,-37.599762,-19.406294,-17.085148,-35.32784,-15.036369,-13.51284,-17.99139,-261.43616,145.34572,-26.157738,34.168343,-12.974731,2.464859,-6.532491,4.010888,1.1230555,-10.877989,-1.3298626,-0.72372663,-2.2905085,14.341455,11.359753,5.328577,5.590913,4.466488,6.660497,3.447781,2.8119516,2.649477,3.2359173,2.2565014,2.0114653,2.1161082,-9.898166,-11.330316,-6.9615226,-5.241188,-5.809028,-6.3845434,-3.927863,-3.5571997,-2.6556392,-3.5396998,-2.5843587,-2.001087,-2.2029724,-1.0897672,-0.08213094,0.4354308,-0.032599483,0.30657992,-0.009998781,0.17180315,0.06921975,-0.034634,0.18197419,-0.0126497615,-0.039873376,0.06174295,1.74937925170068,0.9033296303289233,2.2268521974330713
968,28.0,1,1893.657,3998.9463,145.37898,0.0199991883989564,0.1366648566307534,0.0175000784132215,0.1568130679453385,2352.9150408370624,123.046875,-78.93751735723454,69,281,12,19.24934240362812,20.897959183673468,-61.880184,181.35591,20.629028,90.25868,41.972164,-8.541814,23.329033,27.523987,-0.09162399,13.8487,16.683792,19.461712,8.703325,-322.09296,-27.895716,-65.86854,9.87004,-24.972881,-59.762154,-19.806562,-16.179754,-39.551712,-22.336044,-23.597092,-11.941764,-19.981365,-188.25485,107.26564,-26.038456,44.147804,10.755947,-29.269188,2.9371805,7.4324827,-15.296589,-2.959997,-0.61357224,2.3535743,-7.6936493,24.621286,23.501535,9.004724,6.928038,6.003128,5.538516,3.876759,4.0664067,3.5303519,3.0907423,3.9990745,2.8441305,2.6939366,-20.343464,-21.257118,-9.145672,-7.029636,-6.552958,-5.8511853,-3.7759562,-4.167106,-3.6388717,-3.2083242,-3.999742,-2.7637973,-2.5921657,-0.7657796,-0.43947983,0.13435164,0.035300065,0.030539919,0.10421418,-0.022348309,0.050968137,0.11258807,-0.01450502,-0.06824921,-0.06372567,-0.030463489,1.60411186696901,0.9211111111111113,3.3017578125000004
969,20.0,0,1027.2726,3999.7305,145.38809,0.0236839415504321,0.0815897937730819,0.0089795752063762,0.0812508321287279,1906.724905282736,112.34714674,-111.24299433740975,69,281,44,23.75401360544218,38.14884353741497,-197.53181,182.18414,66.19744,78.73372,44.08385,21.124361,15.471041,12.6728,9.293124,11.007599,9.684762,9.890001,5.812145,-451.5278,2.207936,-19.937645,-6.310892,-9.237013,-34.077423,-23.057026,-25.872097,-32.331623,-24.239271,-16.075891,-15.203669,-20.082102,-329.59924,92.17688,41.606388,32.00759,22.502281,7.747011,4.337328,0.15281841,-4.6270475,-0.6412162,0.3793906,-0.11198021,-2.578655,27.904654,18.442427,7.7549763,6.7901187,4.9075546,5.5720267,3.6637824,3.6869395,4.483345,3.4252567,2.3705268,2.6571715,2.6377394,-22.300215,-17.036201,-8.252712,-7.069605,-4.81174,-6.3685155,-3.7148492,-3.9761543,-4.5093637,-3.3190196,-2.472059,-2.480619,-2.5441248,-0.30646616,-0.12758687,0.13144347,-0.0018422444,0.0391922,0.07766897,-0.035054397,0.014373469,0.07030618,0.015930086,-0.0016052861,-0.04931589,-0.024269184,0.5398639455782314,0.6226666761770937,1.8087048938279706
970,20.0,1,723.07935,3975.1675,148.40935,0.0225636526688844,0.1078933661677032,0.0149595302493149,0.0875396728515625,2232.0768631071305,184.5703125,-32.26163483223134,4,21,1,1.4388662131519274,1.4853061224489796,-120.44822,160.72174,80.89329,73.36321,44.26466,38.84078,11.944053,16.500917,17.579752,5.3223934,17.145498,9.710003,4.2514114,-363.734,9.918263,-18.900528,-4.341546,-25.668976,-15.554021,-29.984894,-19.588436,-13.90027,-26.868483,-13.04045,-21.128984,-20.59297,-186.8482,111.745056,20.727152,33.75623,8.388636,7.768974,-10.284679,-1.4005637,-2.4872997,-8.816041,2.3282456,-5.099206,-6.6410885,45.697906,18.105522,9.49129,9.240717,6.0837,4.2710586,3.7795055,4.185833,2.7637167,2.869963,2.8539069,2.4658759,1.8462862,-18.102654,-18.288036,-7.0299873,-5.633987,-6.0906157,-3.794208,-4.0545816,-3.008408,-3.170079,-4.9864173,-2.90879,-4.090685,-1.7739317,0.098854706,2.1135607,-0.7622311,-0.79174626,-0.7181339,-0.1446034,-0.529514,-0.21853817,0.026030393,0.28381255,-0.10378952,0.54770255,-0.05354595,1.4388662131519274,0.9687337791212481,2.6930475405331133
971,21.0,0,1359.7235,3999.2437,145.38478,0.019333055639977,0.1253933432148954,0.0012541097790863,0.12609509264232,3085.124239530945,92.28515625,-139.12417845426972,69,281,21,16.555827664399096,21.60907029478458,-223.52153,139.44049,76.734604,64.93313,29.114002,32.96576,28.6604,16.406364,21.51838,22.098972,14.769084,13.561763,12.197523,-462.51498,-55.46273,-13.4172535,-6.870701,-27.602173,-40.273605,-17.037497,-29.889442,-13.472883,-15.398981,-16.13351,-16.003515,-22.827106,-331.23383,63.34514,26.706108,22.059103,9.547903,5.9270673,6.112584,3.2883992,5.1474924,7.746128,1.4681853,2.077096,0.30133808,23.63577,21.079298,8.6827,6.854386,5.815005,8.780626,4.241494,4.6317005,3.5366745,3.395753,2.7275505,3.0965524,3.400389,-19.916782,-19.704456,-9.141057,-6.334082,-5.612598,-8.151271,-4.400672,-5.2689295,-3.5297055,-3.7017803,-2.8194094,-2.9152794,-2.9473732,-0.24679616,-0.60258377,-0.03780527,-0.104948364,-0.08339636,-0.035624076,0.01983676,0.13320713,-0.011507297,0.05750095,0.0110900365,-0.036047395,-0.12024201,0.7883727459237665,0.7661517797179317,3.1931035930154468
972,55.0,0,1635.8534,3999.3662,145.40749,0.018758978493958,0.0789393623512637,0.0061249901336774,0.1555091781700888,2401.896305962676,86.1328125,-77.00653681345419,69,281,17,18.274104308390022,20.90013605442177,-185.35634,194.09036,59.37256,72.53256,31.707273,23.737183,6.544046,3.5257328,10.774195,12.464312,4.126039,19.357876,13.203458,-483.7134,-69.92398,-71.30079,-37.733273,-37.58029,-53.68491,-42.02149,-48.29959,-31.502144,-28.939919,-30.676615,-15.56217,-26.618565,-275.7535,109.79288,-8.674344,11.007231,3.281929,-12.789242,-16.602898,-18.177158,-10.2511215,-2.8721235,-12.245291,1.2578918,-5.032162,27.242111,31.582115,14.223752,9.071824,6.0811715,8.78834,5.0161395,4.7488337,3.8911917,4.213414,3.6097114,3.3418765,3.9685457,-22.903606,-29.610119,-13.95699,-10.3490305,-6.457014,-8.33463,-5.034619,-4.958698,-4.0339828,-4.247514,-3.803084,-3.2229488,-3.9182189,-1.1331571,-0.6574493,-0.03618447,0.27998945,0.09768842,-0.14271905,0.21051115,0.046126604,0.04730263,0.13420703,0.051716123,0.025900338,0.034526244,1.0749473122582367,0.8743533659688227,3.301413915217165
973,36.0,1,1144.9022,3999.3853,145.35403,0.0259020559024147,0.127978870223644,0.0063574544388067,0.1064834908693415,2182.608976392356,112.34714674,-109.00038443016165,69,281,4,28.021768707482995,28.207528344671204,-163.63322,178.88168,73.44904,81.55201,41.361904,18.2941,17.317875,31.737112,12.634754,16.95613,15.377321,10.980559,17.805178,-428.45618,-7.80543,9.773966,-2.5113337,-28.563541,-38.457985,-18.691206,-5.1413517,-30.694054,-18.40882,-28.204945,-18.250547,-12.866557,-268.03525,106.00696,45.916206,31.808012,9.6796875,-1.272458,0.96214634,13.447524,-5.2188625,1.3048087,0.0,-2.3979807,3.8247905,27.879356,19.851255,6.504712,6.8887854,6.213378,6.25596,3.4015608,3.1648583,3.7676637,3.5652885,3.9258034,2.7135603,2.6631784,-25.201687,-18.451818,-6.383603,-7.1953034,-7.084194,-6.4079533,-3.47568,-3.345983,-4.0724225,-3.2883234,-4.0432525,-2.7286875,-2.8268962,-0.39305624,-0.8040105,0.054550998,0.11112888,0.39290324,0.065580465,0.03757213,0.027122466,0.1506426,-0.01615552,0.06592525,0.005024497,0.09145785,7.005442176870749,0.9934145368953142,2.446155478667987
974,31.0,1,1433.0123,3999.1643,145.50874,0.0282954041329387,0.1258935835748587,0.0041062809732785,0.1103872264366272,2311.805050261009,107.66601562,-96.26912870633804,69,281,10,18.3956462585034,21.6,-156.09479,187.71628,69.08408,75.252525,47.176292,34.060783,19.911568,26.273975,23.273088,22.736954,21.786083,19.332626,21.339771,-495.0504,-22.941105,-27.791992,-0.8463223,-18.753471,-30.653652,-21.06013,-25.540474,-24.816454,-14.015527,-24.86365,-16.821033,-11.336428,-259.97623,94.466934,20.67239,32.05212,12.554884,8.326355,0.0,2.3961859,1.9057823,6.602521,0.0,3.4966006,2.8228936,25.646461,23.56908,9.521965,6.710558,6.1494102,7.1509113,3.6919065,4.849346,4.2504954,3.589163,3.948903,3.8071504,3.256133,-24.063377,-20.090965,-9.427306,-6.783786,-6.675123,-7.199981,-3.634856,-4.4911795,-4.255742,-3.6259065,-3.9010267,-3.766899,-3.6185308,-0.53282064,-0.78342116,0.0,0.0,0.0,-0.12270493,0.0,-0.017755741,0.0,0.0,0.026161563,0.0,0.07228266,1.8395646258503402,0.8516502897455278,3.194444444444444
975,23.0,0,737.56696,2593.4827,158.04315,0.0128651954960564,0.0619862131829562,0.0026629019992164,0.0371875,1311.8801596314493,107.66601562,-9.771387170980024,3,13,1,1.1433560090702948,1.1433560090702948,-200.62526,177.26764,31.745728,72.61535,56.984825,12.528378,30.597504,10.584212,15.690098,22.763996,4.3154516,25.141676,2.2943525,-398.69717,92.12631,-40.48361,-16.97779,-32.270615,-33.612305,-19.40317,-16.493309,-10.749071,-4.2516174,-29.917809,-5.6889167,-36.403618,-333.91833,118.647156,-8.569389,33.241547,22.38896,-13.870784,-4.448134,-2.1597185,6.402201,5.945359,-16.65105,12.503659,-15.984844,15.4579,4.734933,9.46891,8.068534,6.654425,6.5873394,4.928333,2.586678,2.016908,1.7685392,1.9963294,3.4645832,3.5701554,-26.744257,-8.715433,-6.66197,-5.578608,-5.3288827,-4.144824,-5.8729854,-2.1058996,-1.8310751,-3.6785278,-4.4863615,-2.5503535,-3.2382212,-2.0768335,-0.31040496,0.9779817,-0.4893362,0.66505975,-0.2735006,0.8768873,-0.45195496,0.7738115,-0.087998256,-0.023639461,-0.31207845,0.26230526,1.1433560090702948,1.0,2.62385466661378
976,20.0,0,829.05585,3754.399,146.88184,0.0187835592436552,0.0824205174235599,0.0002807071865791,0.039770233497191,2020.602324425351,151.99908088,-50.69587040587099,2,8,1,2.0654421768707483,2.0654421768707483,-291.68372,146.29568,50.622387,63.678883,23.776354,17.330933,18.25635,22.637375,2.1060798,20.45897,25.33738,10.98431,8.909132,-511.86993,32.819786,-45.48865,-4.791188,-12.231988,-23.881159,-12.746449,-24.087784,-28.475025,-13.421065,-7.6485705,-19.353542,-18.717102,-389.4583,105.1389,15.006147,23.610735,8.732334,2.0116084,2.2794328,1.8718531,-11.560304,1.5930305,8.488432,-6.044086,-4.2414455,18.121298,8.462774,12.680719,4.221294,6.108845,2.8928432,2.4823954,3.5959623,2.5866182,4.070991,2.571545,2.7667923,3.2960238,-19.860668,-9.922324,-8.234088,-5.4556193,-2.9204667,-4.9076233,-2.6118731,-4.8634233,-4.2732263,-5.0980754,-2.761341,-2.6855922,-2.5415027,1.1478724,-0.6389278,-1.0401576,0.27303424,-0.28369623,0.3410301,0.1412403,0.36137438,0.5666519,0.10669,0.14413726,0.42233843,-0.35507393,2.0654421768707483,1.0,0.9683156577300573
977,28.0,0,1688.847,3999.1067,146.28448,0.0210916907017517,0.0882623049107805,0.0040347593191553,0.2021629696800595,3086.9022193097544,135.99917763,-81.43823715895009,69,281,9,16.99700680272109,19.481541950113378,-169.86307,147.77754,59.379784,77.44113,29.144363,24.126682,7.3183365,-2.8919752,18.063536,1.9863108,-6.515979,13.529298,3.761119,-472.7345,-77.38282,-48.429794,-34.68223,-25.922482,-36.58265,-53.339424,-60.27234,-31.201529,-40.08563,-39.420204,-18.299854,-26.234583,-262.63214,63.827263,0.5820271,9.534016,3.089985,-2.7286744,-24.391794,-29.209507,-11.262096,-15.322197,-22.167751,-1.8981205,-11.176311,20.313486,25.10336,10.783611,9.311173,4.8529143,6.5398216,5.2605762,5.732539,4.349256,3.8099751,3.0473902,2.6633134,2.8915448,-17.663166,-23.23328,-10.683979,-10.833192,-5.0508103,-6.6932154,-5.9806185,-5.8150835,-4.7438865,-3.6946428,-2.9339519,-2.854861,-3.1621394,-0.5780534,-0.8911154,-0.043311317,0.3780386,0.1616346,-0.057055715,0.0746348,0.07422288,0.00391017,0.0329744,-0.025080428,0.106397584,0.058565136,1.8885563114134543,0.8724672228843862,3.5418141016090585
978,20.0,1,1066.0514,3998.894,145.36443,0.0295670885020733,0.168134968789528,0.0062134573286558,0.0990407704274891,1992.388530367861,99.38401442,-80.11251563879057,69,281,1,21.408798185941045,21.43201814058957,-156.71944,166.29247,53.86176,70.019135,47.509567,40.501488,9.071936,8.983602,15.226356,18.771547,7.285364,9.479973,6.8861923,-333.89645,-17.488262,-10.35394,12.4082775,-31.142286,-6.5344086,-33.891983,-33.13407,-15.507142,-13.149389,-25.327553,-17.832481,-14.012074,-248.10327,111.930824,21.909222,37.846394,8.647839,15.188402,-9.362628,-7.3572025,2.3980346,2.8458695,-6.0244703,-4.095742,-4.7711954,14.876425,21.019972,6.1681914,4.803334,7.970856,5.5406814,3.5413208,4.013312,2.5248363,3.0361457,3.0494144,2.3274155,2.033006,-13.378778,-21.09059,-7.3932505,-4.8295913,-8.282895,-4.870386,-3.895032,-4.187726,-2.7840688,-2.898687,-2.9598608,-2.4398596,-1.9125365,-0.73820597,-0.2663327,0.24990234,0.012328569,0.21236059,-0.20788804,0.09516087,-0.056628294,0.04364206,0.01590952,-0.008661993,0.011047312,0.019303769,21.408798185941045,0.9989165763813652,3.2194821573672807
979,19.0,1,1124.9927,3998.7715,145.51704,0.0249657092462467,0.0870168112927213,0.0166189235267093,0.0588020412052015,1305.4122227707808,107.66601562,-108.25154899355746,69,281,57,33.55283446712018,46.643083900226756,-156.43242,200.38632,53.984398,80.024155,45.720516,21.195965,17.236473,17.209904,11.020805,7.9733,10.362913,9.421924,3.4845366,-401.86945,36.88102,-23.870766,18.505676,-3.438976,-14.486578,-16.60876,-10.225165,-19.425375,-27.405333,-21.758434,-15.282204,-18.801495,-289.52414,129.6828,22.738958,41.012817,21.932146,3.2722065,4.242416,6.3205385,-0.91039187,-5.4336452,-0.5037296,-0.60628116,-5.1713834,23.137802,16.313576,8.151646,5.4330893,4.5625496,3.4560113,2.911477,2.7517388,2.7854536,3.386967,2.844868,2.1303282,1.9315553,-21.24773,-16.937855,-7.58353,-5.2365522,-4.4885936,-3.3687294,-3.197931,-2.4402268,-2.8437254,-3.4270403,-3.0875933,-2.3138645,-2.045734,-0.20206757,-0.0970932,-0.14541826,-0.09813996,-0.032227628,-0.031099709,0.03789042,-0.05879588,-0.01952185,0.049821895,0.043486122,0.0027552238,0.008535469,0.5886462187214067,0.7193528313627877,1.4793189950217798
980,26.0,1,464.1963,3117.6663,148.34218,0.0201911268011048,0.0815720308035282,0.0315705268851526,0.0447899070945945,1320.3121884714078,112.34714674,-15.430506808444097,0,0,1,1.6784126984126984,1.7016326530612245,-125.16006,183.26385,97.23016,68.33467,41.079266,39.453186,15.337199,17.835636,9.169282,4.9550004,12.702372,8.086894,14.323997,-354.41104,44.710636,-13.061274,-10.730838,-26.83389,-17.807287,-24.749834,-26.698156,-15.26984,-25.060646,-20.444529,-21.699633,-15.20016,-257.54053,126.481,42.516716,28.506,18.304403,3.9934874,-8.50399,-1.6999853,-2.6201758,-9.06661,-6.08496,-4.80449,-1.5244055,23.62074,14.88406,13.074574,9.156511,8.460146,5.018761,3.0717273,5.2933784,2.182029,2.2849984,4.627389,2.38816,2.6071045,-18.126764,-13.259202,-13.201862,-7.313009,-6.5024533,-5.4024043,-5.0307746,-3.6748176,-2.1191297,-2.6893365,-4.2913694,-3.8073618,-2.4434648,-2.0568657,-0.2630816,-1.193643,-0.688828,0.4798901,0.011630818,0.44181836,0.53530955,0.20418489,-0.29400676,0.22795911,0.31919608,0.16054958,1.6784126984126984,0.9863543082540444,0.0
981,21.0,0,777.9675,3305.5085,148.82591,0.0199232748528545,0.1284705744120628,0.0004887375305808,0.063037109375,2556.7192555102574,80.74951172,-21.996878701511044,0,0,1,1.1466666666666667,1.1466666666666667,-275.0322,132.62502,56.35003,70.8593,32.66909,21.161425,21.513308,27.66487,5.1602435,18.639309,25.671661,-0.7623058,11.114304,-437.64243,37.00715,-2.1652803,3.626156,-1.7996523,-20.901052,-19.918877,-8.230339,-21.920206,-11.71464,4.9864693,-26.150963,-5.274934,-340.76703,70.18111,31.650377,32.19443,18.312845,-0.3960086,5.7569227,15.335381,-10.297836,2.4294264,14.169912,-10.706082,1.3462988,15.675577,10.404686,4.774995,3.2900734,4.4836655,4.456818,4.150094,5.326888,3.3401906,2.259042,2.4922795,3.3919883,1.3679348,-15.031795,-10.569658,-7.0724344,-7.2909164,-4.7034388,-5.0873466,-5.2161126,-3.8602424,-2.236913,-1.281612,-1.9606994,-1.9163721,-1.5309653,-1.417217,0.12853318,-0.01433453,0.25523537,0.040065408,-0.290577,0.86904085,0.18631858,-0.36945042,0.6104257,0.4115116,-0.16064039,0.030353963,1.1466666666666667,1.0,0.0
982,17.0,1,781.98047,3998.8108,145.91235,0.0204826639557209,0.0584243300185406,0.028324976851908,0.0453718596813725,1658.6572099111306,123.046875,-33.78001615980819,0,0,2,1.1202721088435377,1.1667120181405897,-87.16629,157.77432,54.071575,86.24896,42.995304,16.075146,24.243229,32.733414,3.5485024,15.623598,14.140254,15.4079485,26.382418,-370.91394,53.846848,-35.930435,14.657652,-16.232689,-35.56227,-15.351803,-25.189007,-26.458935,-18.536505,-38.635536,-21.269943,-6.9729176,-226.48048,103.22095,-3.6315148,40.81142,19.519247,-7.6232705,-0.898669,-0.9414744,-10.780733,-1.3522543,-11.941325,-5.369193,6.190713,27.087626,6.400145,10.207308,7.2270384,4.9111643,6.3776274,5.009022,6.245479,2.905503,2.9015703,6.616148,4.005217,4.477432,-28.66932,-7.7163744,-6.3432655,-6.731105,-6.0811195,-4.6204815,-2.7020886,-5.5856733,-2.5328786,-3.5447457,-4.7172866,-3.0762,-3.4684513,1.1991781,2.0994875,0.13767713,-0.37478027,0.76354486,-0.11674471,0.43797624,0.8099005,-0.4148707,-0.2212868,-0.41616726,-0.96744543,-0.16877648,0.5601360544217688,0.9601959107517688,0.0
