Id,gender,mean_pitch,max_pitch,min_pitch,jitter,shimmer,energy,zcr_mean,spectral_centroid_mean,tempo,hnr,num_words,num_characters,num_pauses,silence_duration,duration,spectral_bandwidth,spectral_rolloff,MFCC-1-95,MFCC-2-95,MFCC-3-95,MFCC-4-95,MFCC-5-95,MFCC-6-95,MFCC-7-95,MFCC-8-95,MFCC-9-95,MFCC-10-95,MFCC-11-95,MFCC-12-95,MFCC-13-95,MFCC-1-5,MFCC-2-5,MFCC-3-5,MFCC-4-5,MFCC-5-5,MFCC-6-5,MFCC-7-5,MFCC-8-5,MFCC-9-5,MFCC-10-5,MFCC-11-5,MFCC-12-5,MFCC-13-5,MFCC-1-50,MFCC-2-50,MFCC-3-50,MFCC-4-50,MFCC-5-50,MFCC-6-50,MFCC-7-50,MFCC-8-50,MFCC-9-50,MFCC-10-50,MFCC-11-50,MFCC-12-50,MFCC-13-50,MFCCD-1-95,MFCCD-2-95,MFCCD-3-95,MFCCD-4-95,MFCCD-5-95,MFCCD-6-95,MFCCD-7-95,MFCCD-8-95,MFCCD-9-95,MFCCD-10-95,MFCCD-11-95,MFCCD-12-95,MFCCD-13-95,MFCCD-1-5,MFCCD-2-5,MFCCD-3-5,MFCCD-4-5,MFCCD-5-5,MFCCD-6-5,MFCCD-7-5,MFCCD-8-5,MFCCD-9-5,MFCCD-10-5,MFCCD-11-5,MFCCD-12-5,MFCCD-13-5,MFCCD-1-50,MFCCD-2-50,MFCCD-3-50,MFCCD-4-50,MFCCD-5-50,MFCCD-6-50,MFCCD-7-50,MFCCD-8-50,MFCCD-9-50,MFCCD-10-50,MFCCD-11-50,MFCCD-12-50,MFCCD-13-50,MFCCDD-1-95,MFCCDD-2-95,MFCCDD-3-95,MFCCDD-4-95,MFCCDD-5-95,MFCCDD-6-95,MFCCDD-7-95,MFCCDD-8-95,MFCCDD-9-95,MFCCDD-10-95,MFCCDD-11-95,MFCCDD-12-95,MFCCDD-13-95,MFCCDD-1-5,MFCCDD-2-5,MFCCDD-3-5,MFCCDD-4-5,MFCCDD-5-5,MFCCDD-6-5,MFCCDD-7-5,MFCCDD-8-5,MFCCDD-9-5,MFCCDD-10-5,MFCCDD-11-5,MFCCDD-12-5,MFCCDD-13-5,MFCCDD-1-50,MFCCDD-2-50,MFCCDD-3-50,MFCCDD-4-50,MFCCDD-5-50,MFCCDD-6-50,MFCCDD-7-50,MFCCDD-8-50,MFCCDD-9-50,MFCCDD-10-50,MFCCDD-11-50,MFCCDD-12-50,MFCCDD-13-50,mean_silence,silence_ratio,wps
285,0,833.1025,3958.9536,156.41269,0.0166495589840955,0.1512068682065735,6.892574681128391e-05,0.0749668506307339,3440.2342569904185,123.046875,-0.7722002996767733,0,0,1,2.5192743764172336,2.519229166666667,[6307.9357141],[14958.66297468],-378.95618,95.75507,44.2492,67.20458,37.017864,36.680992,-4.690513,32.111477,21.957458,31.837376,15.681403,33.825035,20.250196,-517.17694,1.8690253,3.1938095,16.345781,-11.298971,-1.4254658,-35.34769,-4.1917825,-10.722508,3.7601297,-28.91885,2.046739,-22.372559,-436.14072,43.012215,24.251402,50.25835,16.766333,22.924229,-16.583466,16.928205,6.92111,21.3348,-15.013403,15.608284,8.268703,9.414895,7.3911295,3.3481812,3.2548199,3.154761,3.1005836,2.3774955,2.5272079,2.9852083,2.127196,2.2720115,2.2400362,2.6790903,-8.015734,-5.828266,-3.3478806,-3.09775,-3.8905861,-3.537046,-2.8039982,-2.4046752,-2.2529159,-1.8152155,-3.6862867,-2.2145672,-2.1929274,0.25861663,-0.11808084,-0.08109449,-0.14625067,0.12976098,0.07304023,0.003374958,-0.2979233,0.080643415,0.11921883,0.15252335,-0.03313791,0.10296833,4.5497065,4.3757215,2.1314073,1.8008883,1.6368858,1.5094342,1.1320693,1.3028936,1.2244902,1.2352355,0.9247122,1.0666763,1.2486047,-3.8498228,-2.9684103,-1.8501028,-1.8551846,-1.9824601,-1.3597059,-1.0793536,-1.2400061,-1.349493,-1.0888281,-1.1526912,-1.2341549,-1.3812817,-0.18644476,0.019499432,-0.030982258,0.051671404,0.025480213,-0.0136885615,0.016698796,0.02182236,0.016713453,-0.037524384,0.020276675,-0.022764083,-0.043720026,2.5192743764172336,1.0000179458666028,0.0
286,0,1549.562,3997.9773,145.49176,0.02271048909089,0.0943961956674297,0.0046063171714181,0.2177437081988007,3123.627041708463,112.34714674,-88.48639535088164,69,281,28,20.5728798185941,25.164467120181406,[3569.76041932],[7719.46460682],-218.18425,212.55124,57.57991,74.28519,36.08263,44.00087,11.900346,14.109703,18.773945,31.310844,19.748955,12.888534,3.9657226,-560.7564,-79.34478,-67.57512,-50.028275,-51.993366,-33.42539,-69.468735,-42.587254,-29.398556,-20.981878,-29.808208,-35.52846,-33.77238,-351.29846,96.161026,8.068396,9.14857,-7.943711,5.27166,-21.210033,-12.8864975,-2.3815355,5.257326,-6.718433,-9.980178,-12.173292,30.873676,26.634426,9.545557,8.659798,6.2540436,5.7201223,5.9524136,5.143465,4.0885234,4.196623,4.050274,3.9741986,2.8797274,-23.07021,-25.327137,-11.979693,-9.04463,-6.4328756,-6.0303717,-7.180606,-5.7781467,-4.591594,-4.34641,-3.8366265,-4.215554,-3.1357596,-1.8682375,-0.63833153,0.32547218,0.055705212,0.011326682,0.010840507,0.21387824,0.0993084,0.07344792,0.03910172,-0.034466915,-0.022628319,0.08495219,14.767634,10.092059,5.4037156,3.9816945,3.3724742,2.9553568,3.0711813,2.8514888,2.42904,2.2968566,2.1654797,1.9245,1.7021636,-13.020783,-9.031387,-5.1309466,-4.0090513,-3.2675138,-2.9055488,-3.1896372,-2.8113503,-2.3914657,-2.3070915,-2.103186,-1.9018681,-1.5925223,0.013815413,-0.13462195,0.010011535,0.012705421,-0.04776288,-0.0045802165,0.014153788,-0.0011142694,-0.09760802,-0.028654356,-0.000672759,0.00024795224,-0.03657205,0.7347457078069322,0.8175368753227067,2.741961499540889
287,1,1253.2155,3999.203,145.35747,0.0220697628542272,0.1027770157451879,0.0028585942674519,0.1053126184737868,1699.386816278443,103.359375,-121.64187059533748,69,281,39,18.459863945578228,26.78954648526077,[1842.28884335],[3329.9214011],-280.36047,204.55724,56.54741,78.27025,58.060585,19.252495,27.30141,1.9101988,3.8096561,15.76551,7.196951,11.121793,7.941889,-458.7302,69.27133,-50.11817,-12.527477,-9.474693,-35.59892,-26.067272,-42.464283,-33.16448,-16.580261,-25.490656,-20.148386,-17.855108,-368.94647,118.74832,18.974257,17.393116,13.014875,0.067491055,-3.5063941,-16.91082,-10.816307,0.0,-7.0195875,-3.9813614,-4.3218126,16.288166,13.025558,8.765961,6.949218,4.948625,3.8797688,4.402297,3.5015688,2.7227452,2.5875673,2.5734303,2.73233,2.0793657,-12.955391,-10.713504,-9.58957,-6.5681224,-4.4407825,-4.4842157,-4.0660663,-4.100184,-3.1699612,-2.6944418,-2.4457204,-2.6016421,-2.1583,-0.6668266,-0.382514,0.19274133,-0.024754606,-0.12082487,0.07832759,-0.041656874,0.16968548,0.105306126,0.0038618855,0.004329787,-0.0046788747,0.019659534,6.2650394,4.324701,4.1323338,2.4831898,1.9392756,1.8488045,1.8487313,1.960694,1.6120387,1.3607104,1.3874898,1.3847742,1.1987623,-5.818798,-4.920533,-3.973545,-2.5060723,-2.163844,-1.8258237,-1.7755077,-1.8967557,-1.5477462,-1.3809944,-1.3185209,-1.366921,-1.1714401,-0.011987431,0.0634292,-0.050123338,0.04911054,0.043254085,-0.0072166394,-0.009309234,-0.016518647,-0.03169213,0.0,0.0,-0.00011453922,-8.091988e-05,0.4733298447584161,0.6890696696091733,2.5756315075345833
288,1,1594.6523,3999.7163,145.4656,0.0175930802749875,0.1013091460713687,0.0044394944532092,0.1621175416758362,3025.85952432724,123.046875,-107.311208536337,69,281,26,19.365442176870747,26.359954648526077,[4242.33173905],[9247.58626517],-171.80203,183.12386,43.91983,85.57518,43.06868,43.88927,18.994946,37.49282,14.605684,27.475788,11.818237,18.083624,9.682631,-559.6775,-52.102562,-62.386154,-15.356376,-40.1541,-30.122135,-57.252163,-5.7462463,-44.622356,-24.195747,-22.663544,-29.361496,-31.679264,-324.84116,78.70499,-0.39802474,26.000927,11.673321,17.456202,-13.625042,14.70266,-7.3991814,5.0244436,-2.8552878,0.7287241,-3.5936878,35.9143,20.879797,10.917461,7.472807,7.0053368,5.821555,6.821205,3.9613433,4.916629,4.3495207,3.0481906,4.180306,3.1656423,-34.498154,-20.77417,-10.802027,-7.583352,-7.461417,-6.18843,-7.246988,-4.0863285,-5.1789074,-4.3997927,-3.1436825,-4.2485085,-3.409801,-0.426415,-0.1512586,-0.079739064,-0.016608112,0.04194749,0.074043535,0.0950054,0.051854942,0.054142054,0.030961815,0.04546277,-0.03751475,0.03133838,19.043917,8.595795,4.9292226,3.2717938,3.3993902,2.4236493,3.4675546,2.4121552,2.3616853,2.183732,1.8203132,2.087201,1.7593136,-14.675224,-8.284931,-5.626586,-3.22293,-3.2896256,-2.5226045,-3.6959884,-2.1584787,-2.5349808,-2.1784112,-1.8244488,-1.8867152,-1.6548024,-0.3792416,-0.052350197,0.1461902,0.020178782,0.004733538,0.043434728,0.049454387,-0.046858516,0.011345551,-0.015851457,0.0107673835,-0.04497081,-0.018558191,0.7448246991104134,0.7346538503226738,2.6176069314238424
289,0,1466.2179,3999.738,145.91527,0.0215502386350937,0.1340528109429951,0.0015417603635976,0.1794667371051332,2777.976225710372,117.45383523,-136.82711250793596,69,281,27,18.08834467120182,23.49859410430839,[3339.40533272],[6622.82638889],-246.2325,209.09552,42.376842,80.44832,44.446793,43.892326,11.416232,33.707752,1.9597566,10.291547,12.999527,19.673534,5.6172523,-543.589,-17.258415,-74.9577,-46.618053,-72.951416,-38.514446,-46.800537,-14.647756,-40.665333,-41.013,-24.962164,-16.904644,-24.743174,-375.6188,114.7556,-7.5241213,11.325207,-3.3863523,2.1637816,-15.501232,4.2541003,-16.597662,-13.904275,-6.5447683,-0.8575508,-8.845745,24.242569,19.229239,8.931689,8.026019,8.601771,6.4184756,4.1291184,3.7268457,3.315127,4.5813394,2.8566248,2.8054056,2.7193527,-18.333895,-18.443676,-10.9589815,-7.5081315,-10.172602,-7.0408134,-5.0349507,-3.8364193,-3.2208524,-4.6652737,-2.6254086,-2.84451,-2.6068475,-1.3098528,-0.3681699,0.3078846,-0.13504334,0.025874106,0.102026306,0.23970474,-0.0036833002,-0.0066896915,0.106235504,0.010114356,0.04663961,0.028660672,8.785426,6.852363,3.9195344,3.08426,3.300917,2.5236008,2.1788545,1.81785,1.7812084,2.1610687,1.4031062,1.4356605,1.3985978,-8.221704,-6.3758965,-3.7973073,-3.0964499,-3.2057505,-2.7151005,-2.0761688,-1.6689487,-1.7952564,-2.0171309,-1.4433875,-1.4550277,-1.4160155,-0.10422129,-0.11866711,-0.0818838,-0.017247416,-0.05005673,0.004851585,-0.011678704,-0.029562535,-0.0076652006,-0.057607338,-0.01030519,-0.043549284,0.02902671,0.6699386915259934,0.7697628458498027,2.9363458806818183
290,0,1221.0791,3996.9436,145.40717,0.0198198110962532,0.1303164557125021,0.0071633491144163,0.0996424414503386,1635.9297649461148,151.99908088,-77.64646070634628,69,281,13,18.20444444444444,20.567687074829934,[1698.58489459],[3073.93765762],-242.26387,215.35239,39.380768,74.16755,61.837433,13.165951,36.420986,5.7325463,4.014546,18.366402,12.887721,12.505675,9.058013,-403.78513,82.4327,-49.672714,-16.962719,-12.001757,-39.76367,-31.656088,-37.769836,-31.760195,-17.738914,-21.79517,-16.585302,-17.047266,-325.66382,149.03358,-3.7269068,27.175161,21.225681,-5.661471,0.50239944,-14.81262,-12.764862,1.3895091,-6.360892,-2.5338368,-2.3969145,13.481022,11.721154,7.333076,6.091969,5.1134906,3.8717942,5.6063743,3.3175447,2.8581717,3.0541754,2.6229131,2.6275573,2.0225873,-10.448098,-9.125192,-7.6937284,-6.068812,-5.1583886,-4.1351786,-5.8496547,-3.6879,-3.2405198,-3.1365016,-2.307928,-2.7151995,-2.3245747,-0.81193316,-0.45018643,0.065354735,-0.077341855,0.016448084,0.09593251,0.07631914,0.054074243,0.05480685,-0.035458542,-0.050930962,0.056376316,0.10413037,6.0576262,4.1344533,3.6522775,2.3014588,2.0272934,1.9146911,2.3465595,1.7975713,1.7123688,1.4638227,1.3201704,1.3956425,1.3212639,-5.5179257,-3.8848147,-3.6757207,-2.500912,-2.0713344,-1.8441981,-2.2866611,-1.8350953,-1.572544,-1.4386098,-1.3980227,-1.3653784,-1.299952,-0.13570537,-0.094867066,0.052267313,0.008727565,0.039408468,0.011419575,-0.03717948,-0.019678354,-0.041334927,-0.0024033398,0.020111453,-0.03244876,-0.003577666,1.4003418803418801,0.8850992519583034,3.3547768277960603
291,0,658.26855,3997.291,146.13129,0.0303330798292857,0.1541852229781562,0.0076980201799594,0.0710216509458612,1933.5359764427835,123.046875,-102.14811853929648,69,281,1,27.75002267573696,27.75,[5076.16051939],[9314.82598318],-245.8396,162.78784,75.334755,64.54262,23.38383,35.38218,18.245636,27.915796,1.0751519,23.680502,18.767399,32.94214,15.858329,-364.7412,36.15079,10.377422,-9.70966,-39.227413,-1.5555899,-22.099945,2.6146476,-27.218582,-5.0393724,-12.018379,2.4763594,-8.8865185,-302.3291,97.4981,45.883186,12.425717,1.0668262,19.558262,0.6216123,17.018217,-9.866093,10.970352,1.8292215,18.35661,5.0534925,9.375196,11.584875,5.8807716,6.07176,4.583892,3.0392892,3.4779255,2.2902725,2.269441,2.3662782,2.602271,2.2098513,2.05195,-7.9211817,-10.039591,-5.6466837,-6.0567827,-5.0874405,-3.0533824,-3.5235775,-2.2369792,-2.124839,-2.3325853,-2.518711,-2.4265535,-2.1122708,-0.40307617,-0.47045612,-0.11652858,-0.093333416,0.022633128,-0.0025529861,-0.014381623,0.008180014,-0.031418208,0.006164952,-0.023326289,0.023139,0.015019902,3.911942,3.7983751,2.6232483,2.25218,2.049765,1.4615116,1.680507,1.2090913,1.2832063,1.3081305,1.2334235,1.1628704,1.158409,-3.9044552,-3.7628145,-2.3702607,-2.453256,-1.8878217,-1.3215225,-1.584332,-1.2138486,-1.2486411,-1.2331333,-1.3180442,-1.2401998,-1.1628994,0.033621717,-0.009820385,-0.04297014,0.035686027,-0.003933366,-0.01834101,-0.0017966904,-0.015503186,-0.016047342,-0.012814707,0.007054407,-0.010786861,0.00665902,27.75002267573696,1.0000008171436743,2.4864864864864864
292,0,698.5491,2833.045,147.51588,0.0154499557286588,0.1155691910815188,0.0003595263641039,0.0658313382056451,2869.316398771816,112.34714674,-57.294861371755545,3,17,1,2.872562358276644,2.872520833333333,[5924.74966943],[13080.81597222],-280.39157,139.39676,45.14167,56.475346,23.9576,34.246624,-2.520564,30.33154,15.961515,30.64662,-1.54833,15.954116,19.357035,-469.8167,16.16216,-11.46857,1.4786766,-27.850323,-0.033867512,-27.890469,2.9599032,-27.219913,-14.111425,-31.325294,-12.147646,-15.931582,-394.66052,82.048874,21.021084,41.691654,10.818871,18.89338,-14.21208,14.971468,1.9898615,15.222886,-17.254997,2.93836,4.5946846,13.490487,12.441122,6.3679285,5.150309,4.0241704,2.6866302,2.0580788,2.386369,3.7774208,3.0263186,2.7748559,2.9838119,2.8293152,-17.420633,-11.593528,-4.6337957,-4.5546026,-4.794534,-3.3630645,-2.4858387,-2.5835164,-3.653792,-3.250908,-2.6888328,-2.5218215,-3.6158454,-0.016578421,-0.16211149,-0.055010892,0.19322513,0.16367897,0.18405262,0.041606776,0.07411745,0.007289286,0.24238566,-0.0311268,-0.217252,0.062458362,6.8390293,5.23511,2.475442,2.2570784,2.176663,1.7067918,1.3844347,1.4025741,1.7032189,1.9202573,1.3149306,1.7557762,2.1085901,-6.330005,-4.313792,-2.5875478,-2.466406,-2.263199,-1.685255,-1.0785018,-1.4670554,-1.9121019,-1.6383643,-1.2427404,-1.5192418,-1.7580104,-0.012443311,-0.07950122,0.06557457,-0.032515757,-0.0043421267,0.0074388343,0.029228166,-0.026749015,0.074694775,0.08200286,0.09721631,0.00169895,0.033927016,2.872562358276644,1.0000144559241586,1.0443788484272671
293,0,943.1509,3405.9185,147.01366,0.0117853078982359,0.067344220729627,0.0185000865437933,0.0621937897245762,2129.265259578433,184.5703125,-59.73404015910079,7,22,2,2.252335600907029,2.729625,[4661.02083505],[8439.33105469],-157.17589,176.29099,55.413677,64.1841,39.38159,38.62718,10.015558,27.957561,21.070944,22.300135,8.584947,17.956451,23.714417,-430.29294,24.593042,-45.751305,-5.467514,-32.338284,-15.241953,-40.84154,-13.228027,-16.003035,-8.146847,-23.89153,-14.575496,-13.844931,-260.76828,111.50455,17.142395,36.281666,14.774118,15.6375475,-7.387768,10.821106,2.325635,9.286215,-7.7386074,-0.96364796,3.7156868,32.016247,18.288382,8.594439,5.623135,6.109753,3.9451735,4.2189865,3.4455938,2.665709,2.897783,2.485469,2.5227332,2.5633087,-23.161419,-10.443149,-8.783866,-6.2645206,-5.536114,-3.3915327,-4.7047224,-4.4012833,-3.3352137,-2.6149182,-2.722976,-3.1839561,-2.228644,-1.213635,-1.5956726,-0.11627665,0.35521477,-0.2987365,-0.0424575,0.07535555,-0.14400578,0.15575364,0.079850584,-0.21643233,0.031784303,0.15409842,12.5323,5.8698153,4.1389737,3.085432,3.120294,1.9474244,1.6126683,1.3694361,1.1393706,1.5318884,1.5188057,1.5931422,1.5221744,-10.121902,-6.1153026,-3.0078642,-2.3933883,-3.2017481,-2.0048714,-1.9636769,-1.8665305,-1.0389225,-1.6920471,-1.3678136,-1.6443297,-1.4620613,-0.45869222,0.058706768,-0.08889529,0.08010145,-0.08469002,0.087601565,0.06129168,0.019505944,0.06331225,0.006762184,0.049541242,0.03753787,-0.01002538,1.1261678004535145,0.8251446996957564,2.5644548243806384
294,1,456.02032,3991.5205,146.87503,0.0154871255947736,0.1212304460493186,0.0004318841390108,0.0583056640625,2394.742198569724,129.19921875,-49.95997963939706,4,19,1,2.3114285714285714,2.3114166666666667,[6015.36646539],[12768.14516129],-329.34674,149.17763,66.709465,82.29802,34.20794,36.14757,9.070082,42.881653,18.103128,16.756985,10.628484,40.37468,0.74362063,-487.2861,27.808664,10.381556,13.802941,1.6758404,6.6882806,-29.462576,11.36273,-11.302052,-17.28987,-22.387768,13.15053,-22.926798,-428.8856,63.361954,44.840015,48.56926,16.471212,18.001781,-7.8198047,30.75728,6.321243,-0.6414147,-6.981464,30.152634,-11.5141945,10.396473,10.9592905,4.530375,4.754909,2.4913158,2.9349904,3.617985,2.4945157,2.2034314,2.811886,2.024745,1.6581361,2.120303,-8.805553,-8.650955,-3.5706446,-4.5798187,-2.423094,-2.6365347,-3.0827868,-2.7045093,-2.1021154,-2.9902713,-2.0958655,-1.7677965,-2.500759,-0.097605385,0.05845464,0.06804772,-0.26688424,0.12123356,-0.07427813,-0.14288846,-0.12248278,0.069504015,-0.0756699,-0.19152215,0.11656342,0.11841227,4.0834184,4.0082498,2.2210414,2.2214177,1.5304885,1.1481631,1.6440525,1.2402267,1.1058986,1.5111929,1.3627603,1.339595,1.4612862,-4.1082,-4.264698,-2.0773954,-2.3603277,-1.5449237,-1.251875,-1.5717914,-1.0463847,-1.1381516,-1.2242835,-1.3738477,-1.2225945,-1.3281425,0.034207694,-0.08520171,-0.1036518,0.056708496,0.046923533,-0.0124421595,0.0132483635,-0.07424506,-0.122048244,0.066137135,0.024159068,0.064716786,0.035612427,2.3114285714285714,1.0000051504179563,1.730540433356167
295,0,1647.3146,3999.7102,145.37073,0.0167945773078808,0.1038986665461631,0.0047923396919394,0.1655903333714547,2667.612792563082,95.703125,-81.4682606385464,69,281,25,22.29115646258504,25.35997732426304,[3705.47218598],[7057.77587332],-188.49718,186.0872,47.450817,61.382305,29.058702,24.232311,10.949465,36.297234,1.005205,15.744363,11.876347,7.9697323,8.847205,-445.76172,-11.797922,-68.32728,-20.156036,-46.0742,-50.048637,-46.072147,-6.133366,-44.45047,-25.38943,-19.75816,-30.821869,-19.56916,-282.47623,119.57593,-2.628973,14.484116,-4.975361,-5.125361,-14.598542,13.053137,-20.620037,-3.4423494,-2.865879,-9.695563,-4.001733,23.544748,17.001509,8.388847,6.319103,5.5623283,4.7540298,4.723687,3.88636,3.675709,3.2708101,2.965585,3.1933208,2.3950412,-19.366865,-17.525114,-9.66439,-6.0038657,-5.8398004,-5.196089,-5.2043943,-4.0241733,-3.90516,-3.6192522,-2.7008033,-3.3959992,-2.365257,-0.88374275,-0.25767976,0.21631476,-0.0025997618,0.040471967,0.025438912,0.0774682,0.017315166,0.016397974,0.04644088,-0.07594022,0.0053160875,0.0016121229,12.893356,7.972495,4.776088,3.1743226,2.7404802,2.2264404,2.457817,2.3238935,2.1523294,2.0385804,1.7352638,1.7433485,1.5415041,-10.567925,-6.896559,-4.784857,-3.0364423,-2.5350795,-2.324763,-2.4057148,-2.258508,-2.0793812,-1.8852016,-1.5515319,-1.7377099,-1.513176,-0.114273205,-0.148299,-0.0017617195,0.0063191433,-0.0052775284,0.00081456586,-0.007275795,-0.0042889635,-0.009048504,-0.01844674,-0.011917927,-0.0015687088,-0.0028927417,0.8916462585034016,0.8789896054543425,2.720822622107969
296,0,1609.8765,3999.5833,145.37053,0.020678406078091,0.0890391079957088,0.0073726048491472,0.1648324214554243,2502.9132883496045,103.359375,-85.26884334312568,69,281,22,17.298866213151925,21.606938775510205,[2877.35229678],[5524.57339638],-229.24464,193.72354,27.671345,66.87349,31.579575,34.488064,9.546163,5.3908525,7.9824996,9.234369,21.57764,4.8363805,0.0,-417.08594,17.546814,-58.549347,-12.813807,-45.565716,-27.893738,-28.113932,-27.748508,-25.59307,-22.024874,-10.3788595,-24.611494,-33.13876,-321.20886,124.89876,-8.720764,20.571976,-0.23321438,2.6669703,-3.9483242,-8.2561245,-3.2354565,-2.8825014,2.208641,-8.945623,-16.06282,17.050362,17.207819,8.00281,5.9581666,6.172896,4.8305907,3.1515372,3.1149645,3.0936544,2.757812,2.956412,2.4819925,2.6559072,-15.084222,-13.73442,-8.22742,-6.491649,-6.6105394,-5.544878,-3.44163,-2.9355414,-3.2183414,-2.9671295,-2.8214123,-2.7529128,-3.236879,-0.3283226,-0.6472455,-0.0,-0.0,-0.0,-0.0,0.03960759,-0.0,-0.0,0.0,-0.0,-0.0,0.08120735,8.317872,5.8859777,4.2863865,2.6317005,2.6760216,2.2173858,1.926614,1.8477204,1.7719514,1.4808134,1.5159998,1.4840578,1.6214026,-7.6481347,-5.971618,-4.491094,-2.8501122,-2.6410925,-2.3076327,-1.9258078,-1.7354608,-1.5958934,-1.4388989,-1.5435133,-1.3937633,-1.6630871,-0.105762795,0.0,0.0,0.0621896,0.0,0.0,0.0,0.0,-0.0057008676,0.0,0.0,0.0,0.0,0.7863121005978148,0.8006162461458378,3.1934185919111395
297,0,1058.3175,3968.9307,146.0777,0.02376741199844,0.0975601518011847,0.0036399057333371,0.0880661010742187,2462.896498585498,184.5703125,-18.926490371258453,4,15,1,1.4521995464852608,1.4754166666666666,[4989.75379275],[9400.96672662],-252.61371,152.41217,32.032776,102.98949,31.21901,42.14691,1.8518649,31.463608,13.44871,30.222073,7.298481,17.863808,10.570249,-403.40735,-14.629808,-16.609667,2.817759,-27.034584,-3.9629097,-34.747192,-14.027113,-28.68933,2.5098348,-22.463758,-12.80798,-24.80336,-301.60236,106.80973,14.339238,36.2372,11.914043,23.362543,-14.581394,16.280785,-3.9340365,17.192547,-10.046976,0.208684,-5.027944,21.434713,15.648194,4.437158,8.223757,6.0438075,3.8404822,2.3741455,4.2774806,2.9719236,2.2223454,2.6106224,2.7660959,2.5227609,-12.639514,-10.549192,-4.464828,-6.1783504,-4.1927147,-3.7800925,-3.2471025,-2.9858606,-3.431581,-3.1181438,-2.8391652,-2.702505,-3.3413107,-1.3923243,0.45737827,-0.06549007,-0.8818046,-0.6096304,-0.65020293,0.47339043,-0.010047818,-0.06346818,0.3562034,0.20013556,0.010476577,0.24287127,7.480721,4.9032373,3.5073948,3.9944398,3.7393816,2.4965653,1.6277697,1.3453143,1.5162978,1.363954,1.4200263,1.4168192,1.3800259,-8.957704,-6.0809307,-2.95048,-3.9016914,-3.2759402,-1.9728494,-1.7316923,-1.3723418,-1.5239979,-1.3152422,-1.592744,-1.5193049,-1.641739,0.6515736,0.2423278,0.1866889,0.077419885,0.009506198,-0.021105556,-0.12330991,-0.037244357,-0.13040179,-0.11491319,0.14597164,0.05344583,-0.0835854,1.4521995464852608,0.9842640247287846,2.71109855972889
298,0,1734.2031,3999.2314,145.37741,0.0179952026082088,0.0961925186641815,0.0023752434565481,0.1233262834196528,1933.0703224185784,151.99908088,-109.0231164193991,69,281,22,16.34684807256236,20.71746031746032,[2079.40446015],[3925.75022978],-261.5117,225.70848,29.462976,56.84769,66.33324,25.356398,32.116776,13.985784,4.326979,19.45085,17.091816,17.804392,19.359812,-548.4133,20.10762,-82.47163,-39.382008,-8.829934,-44.719456,-36.522766,-31.038641,-43.251194,-26.072147,-19.45269,-19.516361,-12.268268,-367.15164,141.38438,-27.84425,5.1469674,18.733711,-10.853439,-1.3994831,-10.134906,-20.105886,-4.8800554,-1.50588,2.6666653,3.7810426,24.354437,19.076982,10.698398,7.3375735,5.8586993,6.6727934,5.8495073,3.7905076,3.4651809,4.1333237,3.043779,2.8198667,2.82335,-21.387062,-16.31971,-11.358059,-7.330589,-5.6714087,-6.7859106,-6.462444,-3.7839088,-3.9435143,-4.148591,-2.9517586,-2.7970626,-2.9555304,-0.19366048,-0.46645337,0.16566798,-0.11079489,-0.13669442,0.100832835,0.03542312,0.026002582,0.0803881,-0.0015277545,-0.0035595263,-0.011365405,0.049599767,11.523271,7.8784323,5.740443,3.5790412,2.8471048,3.2771657,2.8802505,2.0501947,2.1189308,2.0279944,1.6979691,1.4488792,1.5582469,-10.765667,-7.5458736,-6.1755958,-3.8351095,-2.6505802,-3.4276633,-3.0215197,-2.124057,-2.0191429,-2.0449114,-1.7234981,-1.3330433,-1.6137766,-0.31263238,-0.18558054,0.18832819,0.049044564,0.013989366,0.046397064,0.054060098,0.008358376,-0.007953246,-0.025369491,-0.006610156,-0.017929051,0.0025639576,0.7430385487528345,0.789037257563154,3.330524057615691
